index,ET_PenmanMonteith_Daily,ET_Abtew_Daily,ET_BlaneyCriddle_Daily,ET_BrutsaertStrickler_Daily,ET_ChapmanAustralia_Daily,ET_GrangerGrey_Daily,ET_SzilagyiJozsa_Daily,ET_Turc_Daily,ET_Hamon_Daily,ET_HargreavesSamani_Daily,ET_JensenHaise_Daily,ET_Linacre_Daily,ET_Makkink_Daily,ET_MattShuttleworth_Daily,ET_McGuinnessBordne_Daily,ET_Penman_Daily,ET_Penpan_Daily,ET_PriestleyTaylor_Daily,ET_Romanenko_Daily,ET_CRWE_Mon,ET_CRAE_Mon
2003-03-13,3.955556,4.080266,2.547313,3.109977,3.487504,2.522642,3.36276,3.909406,1.433166,3.5987370000000003,4.835508,3.562328,3.241932,2.755628,5.313001,5.515844,6.293633,3.804299,6.823392,,
2003-03-14,4.145772,4.057109,2.475293,2.036776,3.646285,2.1422060000000003,2.255611,3.586802,1.136191,3.166828,4.086367,3.428085,3.015527,2.264216,4.541082,5.6663830000000015,6.580172,3.353928,6.798334,,
2003-03-15,3.435996,4.03374,1.824193,2.689257,3.035056,2.388568,3.110027,3.400936,1.007192,3.115888,3.723452,2.388948,2.89268,2.20614,4.162988,4.905786,5.477134,3.333042,4.377575,,
2003-03-16,3.476129,4.010168,2.069489,2.976268,3.008903,2.468385,3.331062,3.598097,1.202998,3.322488,4.145125,2.793713,3.011045,2.5022830000000003,4.579191000000002,4.933048,5.429938,3.485501,5.363497,,
2003-03-17,4.9001730000000014,3.9864,3.529026,1.403035,4.446745,1.964475,1.336302,3.942572,1.712746,7.658314999999999,5.040496,5.228863,3.248585,2.495141,5.4716510000000005,6.604542,8.024702,3.466734,11.03333,,
2003-03-18,6.410185,3.962444,4.252764,0.3887897,5.856262,1.98203,0.2831871,4.12986,2.04727,7.497838000000002,5.667438,6.7021,3.389325,2.482453,6.0904110000000005,7.929922,10.56835,3.555565,13.433979999999998,,
2003-03-19,4.364737,3.938308,2.63826,1.740142,4.095752,2.061583,2.051171,3.548596,1.177855,3.109444,4.089782,3.137157,2.960568,2.047636,4.491031,6.0054940000000006,7.391292,3.356857,5.603433,,
2003-03-20,3.786187,3.914001,2.152709,2.04486,3.4194760000000004,2.092792,2.349939,3.391281,1.056907,3.098488,3.772871,2.926964,2.8531880000000003,2.043746,4.162311,5.274456,6.1708680000000005,3.18436,5.2425120000000005,,
2003-03-21,3.365677,3.889531,1.98022,2.1316580000000003,2.944995,2.085327,2.453294,3.22147,0.9556487,2.968507,3.459438,2.689082,2.743347,2.019396,3.838246,4.757397,5.314608,3.002003,5.146111,,
2003-03-22,3.121934,3.864906,1.761508,2.733044,2.740719,2.321323,3.146281,3.301574,1.031654,2.91366,3.623349,2.556522,2.784103,2.157885,3.992384,4.478866,4.945967,3.1672990000000003,3.97842,,
2003-03-23,3.424253,3.840135,2.063459,2.007059,3.006332,2.016855,2.294108,3.224651,0.9914991,2.873185,3.489354,2.848918,2.730551,1.993463,3.848729,4.808413,5.4252970000000005,2.96488,5.3290120000000005,,
2003-03-24,3.618699,3.815228,2.30475,1.887705,3.162068,1.962281,2.088053,3.3369949999999995,1.161549,3.852315,3.723516000000001,3.219559,2.792281,2.108747,4.072078,5.049721,5.706343,3.017957,6.354666,,
2003-03-25,3.243174,3.790194,2.292091,2.1190900000000004,2.8646700000000003,1.996193,2.305711,3.343852,1.157893,3.272485,3.753749,2.970402,2.789894,2.171482,4.0918839999999985,4.712785,5.169651,2.980802,6.580931,,
2003-03-26,3.4830370000000004,3.765041000000001,2.793836,2.096907,3.166017,1.951799,2.180995,3.562722,1.346113,3.128553,4.271874,3.806325,2.92963,2.2825,4.5953940000000015,5.026424,5.71347,3.1042400000000003,7.992506,,
2003-03-27,3.94134,3.73978,2.799788,1.7599919999999998,3.5263120000000003,1.878047,1.885833,3.519427,1.32539,3.093403,4.189273,3.821967,2.893954,2.15789,4.502319,5.362801,6.363667,3.088833,7.465602,,
2003-03-28,3.472381,3.71442,2.264395,1.946574,3.089793,1.929153,2.1886,3.284018,1.101457,2.8567240000000003,3.678705,2.838191,2.73172,1.988749,3.986784,4.8223720000000005,5.575914,2.940555,5.534377,,
2003-03-29,3.387313,3.688972,2.143214,2.057628,2.992734,1.963306,2.307384,3.2724290000000003,1.154931,3.006612,3.671236,2.8216080000000003,2.717579,2.033669,3.96922,4.728053,5.4007580000000015,2.955445,5.350589,,
2003-03-30,3.249073,3.663444,2.1720580000000003,2.050696,2.873381,1.927567,2.278352,3.256426,1.1299290000000002,2.754201,3.654637,3.082875,2.700618,2.024224,3.942693,4.5799400000000015,5.185372,2.886132,5.61714,,
2003-03-31,4.08884,3.637847,2.505457,1.384873,3.742049,1.763828,1.591659,3.3786120000000004,1.234515,2.94036,3.943916,3.452515,2.774247,1.909155,4.216611,5.465217,6.75299,2.9503,6.3522300000000005,182.8558,169.8627
2003-04-01,3.431003,3.275413,2.048243,1.337176,3.146593,1.577433,1.32184,3.210954,1.028802,3.059663,3.873806,4.573871,2.576627,1.971285,4.52755,4.874752,5.678416,2.691585,8.990129,,
2003-04-02,3.018016,3.251695,1.605522,2.180229,2.695118,1.8506,2.349133,3.147279,0.9614274,2.9977080000000003,3.736322,3.320981,2.526942,2.064983,4.368384,4.277793,4.863674,2.831532,5.989455,,
2003-04-03,3.882237,3.227948,1.701971,0.5465975000000001,3.564807,1.455411,0.7699951999999999,2.833708,0.7472472,2.728358,3.064998,3.212697,2.317603,1.484798,3.634886,5.1892190000000005,6.433135,2.444633,5.823439,,
2003-04-04,3.992367,3.204181,1.7639779999999998,0.14396989999999998,3.5114650000000003,1.332857,0.2469958,2.79132,0.7513519000000001,2.534174,2.996218,3.932397,2.285219,1.467659,3.5517410000000003,5.211387,6.3368730000000015,2.265366,7.408709,,
2003-04-05,3.088237,3.180406,1.694579,0.770047,2.73776,1.367524,0.793488,2.761012,0.7994125,3.7611,2.9510490000000003,3.519984,2.260167,1.605525,3.494211,4.4411559999999985,4.940627,2.236353,7.522171000000001,,
2003-04-06,3.755662,3.15663,2.108916,0.30711609999999995,3.399888,1.324646,0.2557906,3.0097400000000003,1.004964,4.7909440000000005,3.490504,4.743703,2.41103,1.666567,4.062928,5.161491000000002,6.135519,2.32791,9.654253,,
2003-04-07,3.903232,3.132864,2.256995,0.7324585,3.495722,1.430311,0.8304326999999999,3.024569,0.9614799,2.768307,3.5470650000000004,4.0554739999999985,2.415459,1.69635,4.1133440000000006,5.095886,6.3084620000000005,2.495709,7.702292999999999,,
2003-04-08,2.434981,3.109118,1.056472,2.115024,2.201036,1.803257,2.417812,2.72645,0.7369318,2.60222,2.922272,2.085688,2.218541,1.638627,3.436632,3.533606,3.972041,2.470548,2.911379,,
2003-04-09,3.607432,3.085402,1.523131,0.5419754,3.224917,1.335967,0.6924241999999999,2.768955,0.7814525,2.544885,3.018651,3.575245,2.237459,1.462415,3.530389,4.76485,5.819762,2.258418,6.3534169999999985,,
2003-04-10,3.289614,3.061726,1.679641,0.9835645,2.947619,1.397777,1.128964,2.814744,0.8104167,2.663302,3.127965,3.395942,2.259532,1.548139,3.637528,4.421044,5.319344,2.318432,5.996336,,
2003-04-11,2.619858,3.0380990000000003,1.3004790000000002,1.6720959999999998,2.317566,1.579155,1.875076,2.724524,0.7931116,2.435202,2.957764,2.365435,2.19683,1.639188,3.447721,3.711312,4.182334,2.340359,4.472617,,
2003-04-12,3.655407,3.0145310000000003,1.728666,0.4668648,3.231119,1.310604,0.6189037,2.763045,0.8931033000000002,4.027461,3.050763,2.758608,2.2141450000000003,1.497831,3.537314,4.800791,5.830954,2.244522,6.574306,,
2003-04-13,3.584039,2.991032,1.831211,0.4286479,3.312053,1.295302,0.6520885000000001,2.694926,0.7845103,2.42165,2.926323,2.671415,2.165354,1.347852,3.396753,4.762835,5.977009,2.2016310000000003,5.435782,,
2003-04-14,3.545094,2.967613,1.6537119999999998,0.4282895000000001,3.494022,1.317018,0.7222155,2.704818,0.7883541999999999,2.549535,2.96048,2.685285,2.164873,1.277598,3.424021,4.884138,6.305395,2.251225,4.625746,,
2003-04-15,2.867312,2.944284,1.375236,1.028428,2.6615830000000003,1.359739,1.263866,2.573545,0.7282675999999999,2.336635,2.7178,2.159716,2.078998,1.329551,3.159698,3.990314,4.803157,2.150856,4.0125150000000005,,
2003-04-16,2.664955,2.921053,1.271577,0.6140498000000001,2.328416,1.179317,0.7359372,2.349754,0.6371593000000001,2.077171,2.345268,2.710599,1.947718,1.251168,2.759903,3.723528,4.2019150000000005,1.84294,5.378518,,
2003-04-17,3.2454560000000003,2.8979310000000003,1.624948,0.14983470000000002,2.870939,1.115873,0.2615565,2.500064,0.7145004,2.19774,2.605352,3.420481,2.022276,1.231609,3.025203,4.3120650000000005,5.180964,1.874861,6.354029,,
2003-04-18,3.115236,2.874928,1.675353,0.1456117,2.753846,1.09214,0.2064981,2.517126,0.7795482,2.8628240000000003,2.646869,3.485389,2.025017,1.273177,3.060678,4.241294,4.969657,1.846731,6.980353999999998,,
2003-04-19,2.981559,2.852054,1.6851459999999998,0.3641706,2.667855,1.118533,0.4222479,2.571997,0.8246735000000001,2.860766,2.762928,3.459594,2.050734,1.32885,3.173927,4.117799,4.814475,1.896646,6.928856,,
2003-04-20,2.786838,2.829318,1.671974,0.6356477,2.528476,1.153903,0.6934263,2.611801,0.8558537,2.633189,2.856523,3.346136,2.068685,1.3844379999999998,3.263334,3.929684,4.562947,1.943234,6.7306740000000005,,
2003-04-21,3.092664,2.806731,1.7754900000000002,0.3921778,2.799799,1.119453,0.4535367,2.657354,0.8923688,2.428423,2.968658,3.913587,2.091381,1.35552,3.371724,4.192739,5.052583,1.939556,7.202172,,
2003-04-22,2.841927,2.784301,1.702993,0.3968077,2.5947,1.082982,0.4331377,2.592026,0.8751711999999999,2.7583580000000003,2.844538,3.541691,2.043921,1.325064,3.234216,3.995563,4.682457,1.85817,7.220283,,
2003-04-23,2.530795,2.762038,1.6878490000000002,0.8408336999999999,2.362028,1.1553209999999998,0.8842530999999999,2.635926,0.9116293,2.486304,2.954584,3.306054,2.065886,1.416682,3.340129,3.6997,4.2625720000000005,1.940253,6.737106,,
2003-04-24,2.656025,2.739952,1.863753,0.4035691,2.4761450000000003,1.0407879999999998,0.4133784,2.578309,0.8788066999999999,2.433389,2.845335,3.500553,2.023206,1.295684,3.218632,3.837026,4.468509,1.7910529999999998,7.46028,,
2003-04-25,3.146676,2.718052,2.002385,-0.04478893,2.856646,0.9987316,-0.0001549639,2.569755,0.8855958,2.404768,2.842194,3.668202,2.011884,1.214954,3.207265,4.224997,5.155172,1.744605,7.732132000000001,,
2003-04-26,4.146941,2.696348,2.4320630000000003,-0.9079642,3.787707,1.017127,-0.8644356,2.731457,1.037591,2.378752,3.240803,5.193473,2.113945,1.176005,3.610383,5.146553,6.835386,1.72856,10.05025,,
2003-04-27,3.113877,2.674848,2.185146,-0.213572,2.905462,0.9552886,-0.2202745,2.623684,0.9656228,2.416556,2.9963450000000003,4.431264,2.035707,1.198668,3.349937,4.2659660000000015,5.243266,1.681053,8.959755,,
2003-04-28,2.673347,2.653562,1.556971,0.4464391,2.431935,1.014942,0.550459,2.443107,0.7808930000000001,2.209104,2.621669,2.977066,1.915308,1.166783,2.95665,3.630869,4.3887269999999985,1.715846,5.66452,,
2003-04-29,1.793679,2.632499,1.002384,1.145418,1.646236,1.153389,1.282853,2.246456,0.6804275,1.921395,2.271796,1.989355,1.795506,1.205852,2.590277,2.723359,2.970837,1.656221,3.873684,,
2003-04-30,1.510459,2.611668,0.5133175999999999,1.721987,1.360896,1.379921,1.970263,2.193238,0.6517493000000001,1.946229,2.191039,1.5425950000000002,1.759859,1.247358,2.500852,2.279918,2.455905,1.7340099999999998,1.744791,136.8976,105.2487
2003-05-01,1.844507,2.186226,0.1890639,0.7020564,1.618111,0.9440019,0.8362514000000001,1.843682,0.3455038,1.840724,1.765798,2.122671,1.431058,0.967387,2.393914,2.615318,2.92008,1.4190120000000002,3.505189,,
2003-05-02,1.759497,2.168586,0.1765895,0.6810560999999999,1.559524,0.9145956,0.7821395000000001,1.861942,0.35311750000000003,1.882611,1.798466,2.199634,1.434075,0.9857264,2.427635,2.567536,2.814354,1.389229,4.026502,,
2003-05-03,1.808589,2.151174,0.196613,0.9217021,1.618184,0.9898713,1.04781,1.982841,0.3984164,2.037591,2.006384,2.41401,1.493157,1.054315,2.672948,2.578354,2.920212,1.505579,3.546178,,
2003-05-04,2.133834,2.133999,0.4163097,0.1310384,1.896416,0.7898194000000001,0.1903852,1.907392,0.3837135,1.836033,1.882638,3.0164720000000003,1.446039,0.92533,2.517617,2.9999290000000003,3.422317,1.31781,5.533507,,
2003-05-05,3.3421550000000004,2.117066,0.9620902,-1.419915,2.990654,0.729853,-1.396425,2.078933,0.4780447,2.067206,2.20867,5.641184,1.538999,0.7996325,2.904351,4.309021,5.397005,1.150074,10.01413,,
2003-05-06,2.710241,2.1003830000000003,0.6280669,-0.7164666000000001,2.407452,0.7181746999999999,-0.6791461,1.949685,0.4403174,2.672798,1.969109,3.802585,1.458235,0.8492917,2.610021,3.67212,4.344546,1.212274,7.61124,,
2003-05-07,2.463992,2.083956,0.6093793000000001,-0.4177875,2.22121,0.7192291000000001,-0.3892739,1.964615,0.4352385,1.984415,2.003804,3.5496760000000003,1.461484,0.8722809000000001,2.645848,3.402756,4.008449,1.234091,7.226597999999999,,
2003-05-08,2.164709,2.067792,0.5560170999999999,-0.1929325,1.990715,0.718765,-0.1738013,1.930252,0.4364298,2.318842,1.948496,3.282093,1.436855,0.8894738000000001,2.573755,3.150738,3.592492,1.233341,6.746059,,
2003-05-09,2.325307,2.0518970000000003,0.7569799,-0.4451442,2.201886,0.7074389,-0.4570857,2.026041,0.4909835,2.349082,2.1406810000000003,4.0506449999999985,1.487931,0.8903856,2.798144,3.400827,3.973575,1.222322,8.194153,,
2003-05-10,1.495033,2.036278,0.3808029000000001,0.7489107,1.417776,0.8494337,0.8099303000000001,1.914175,0.4055381,1.908752,1.933485,2.201828,1.417707,0.9829007,2.5446560000000003,2.339984,2.558553,1.3207950000000002,4.3535580000000005,,
2003-05-11,1.751926,2.02094,0.4127153,0.501949,1.614334,0.7963283,0.569952,1.913004,0.4228794,1.801632,1.938353,2.241384,1.412158,0.943315,2.54504,2.571826,2.913265,1.305505,4.655064,,
2003-05-12,1.7591439999999998,2.005889,0.2499379,0.6021801,1.588707,0.8246188,0.726852,1.84133,0.3930693,1.7473599999999998,1.817837,1.966957,1.367449,0.8833892,2.396081,2.461506,2.867018,1.3016450000000002,3.311459,,
2003-05-13,2.630472,1.991132,0.6476501,-0.2768361,2.362735,0.7344748999999999,-0.1482598,1.972004,0.458,1.935145,2.067714,3.121889,1.437475,0.8494036,2.6883790000000003,3.365899,4.263847,1.278049,5.7428930000000005,,
2003-05-14,1.55059,1.9766740000000005,0.181042,0.7171563,1.420423,0.8223971999999999,0.8166078,1.838691,0.3924858,1.817223,1.824622,2.203799,1.356319,0.8985634,2.39413,2.256304,2.563328,1.266411,3.378721,,
2003-05-15,1.250541,1.96252,0.09154841,0.9097796,1.167533,0.8703175999999999,1.009219,1.7689979999999998,0.3752924,1.684507,1.712488,1.787181,1.314115,0.9141729,2.256178,1.958619,2.106958,1.229254,2.893636,,
2003-05-16,1.380079,1.948676,0.2090762,0.5203734,1.303893,0.7344919,0.5815576,1.73837,0.3720883,1.617837,1.667617,1.964749,1.293362,0.8387203999999999,2.198396,2.168985,2.353036,1.138383,3.965111,,
2003-05-17,2.59635,1.935148,0.5520491999999999,-0.4027799,2.34757,0.6874179,-0.2473363,1.8912,0.4339536,1.870542,1.939799,2.801159,1.372761,0.7625581,2.516099,3.2953300000000003,4.23648,1.185216,5.237055000000002,,
2003-05-18,2.0871,1.921939,0.3808307,0.20205870000000006,1.999878,0.7408871,0.3891873,1.853791,0.4198229000000001,1.825264,1.875738,2.04731,1.347075,0.7599393,2.4356150000000003,2.819645,3.609027,1.262967,3.128226,,
2003-05-19,2.266577,1.909055,0.3830114,-0.3391456,2.213254,0.6625731,-0.109773,1.712491,0.362935,1.6873060000000002,1.6383,1.620867,1.266118,0.621838,2.150752,3.076507,3.994091000000001,1.116742,3.264999,,
2003-05-20,1.263643,1.896502,-0.01455125,0.8677868000000001,1.2585309999999998,0.8441857,1.014281,1.697573,0.35936290000000004,1.652363,1.618409,1.414427,1.254034,0.7260864,2.123195,1.925545,2.271175,1.188878,1.459768,,
2003-05-21,1.292053,1.884282,0.1399136,0.3982406,1.200723,0.6564909999999999,0.4687108,1.584631,0.3266081,1.555113,1.453978,2.060178,1.194068,0.7173001999999999,1.9255830000000005,1.981944,2.1668540000000003,0.9969058,3.403038,,
2003-05-22,1.602493,1.872402,0.14760299999999998,-0.002317908,1.433537,0.5858,0.07990279,1.540304,0.326286,1.44019,1.3953,2.035417,1.168979,0.6477329000000001,1.852924,2.2857220000000003,2.586994,0.9407787,3.894244,,
2003-05-23,1.5418459999999998,1.860865,0.2239654,0.438541,1.43075,0.6901195,0.5612209,1.691498,0.3659506,1.546984,1.61931,1.7165009999999998,1.238384,0.7144468,2.112637,2.1649,2.581966,1.0909879999999998,2.720968,,
2003-05-24,1.038398,1.849675,-0.06634911,0.9021048,0.9708872,0.8110073,1.01066,1.610838,0.3463298,1.513865,1.498415,1.415625,1.193764,0.7864289000000001,1.967102,1.615839,1.752086,1.073276,1.866725,,
2003-05-25,0.9683013,1.838837,-0.06119532,0.6032844,0.9411949,0.6837906,0.6773424,1.480813,0.313989,1.378205,1.321664,1.410396,1.1292,0.7095194,1.756516,1.635016,1.698502,0.9438294,2.646014,,
2003-05-26,1.2499049999999998,1.828354,0.02334668,0.254543,1.1449,0.5874064999999999,0.3317482,1.442596,0.299806,1.379591,1.274574,1.650508,1.108393,0.6211241999999999,1.698306,1.880054,2.066114,0.8844759,3.050749,,
2003-05-27,1.188461,1.81823,-0.04867598,0.17784160000000002,1.089612,0.5583387,0.247208,1.3473190000000002,0.2841752,1.287009,1.162618,1.499107,1.064798,0.5884647,1.564437,1.832097,1.966339,0.8295625,3.090708,,
2003-05-28,1.18525,1.808468,0.01285027,0.220046,1.110789,0.567858,0.2829312,1.436985,0.3130378,1.391126,1.269406,1.647374,1.09805,0.6223508000000001,1.686543,1.862439,2.004556,0.8625624,3.279688,,
2003-05-29,1.283407,1.799073,0.1454277,-0.1161974,1.239355,0.5017058,-0.084204,1.458406,0.3314572,1.702228,1.297408,2.020775,1.103676,0.5907168,1.7165290000000002,2.094139,2.236569,0.8075585,4.430011,,
2003-05-30,1.41203,1.7900459999999998,0.2862031,-0.2060896,1.377765,0.5029007000000001,-0.17894749999999998,1.574838,0.3733793,1.820386,1.458716,2.405589,1.154268,0.6137697,1.902028,2.264221,2.486348,0.8381409,5.070026,,
2003-05-31,2.055287,1.781392,0.4608734,-0.3999505,1.867087,0.5458022,-0.2950725,1.719915,0.4125737,1.598626,1.695748,3.0876330000000003,1.226561,0.6289666,2.175529,2.708688,3.369389,0.9316115,5.0557370000000015,76.97343000000002,36.2933
2003-06-01,1.985323,1.630005,0.1004645,-0.4967327,1.758073,0.5079923,-0.3951391,1.534559,0.2749281,1.513966,1.438009,2.433525,1.076182,0.5727479999999999,2.0196240000000003,2.607159,3.17266,0.8525969999999999,4.941517,,
2003-06-02,2.329177,1.622642,0.1457704,-0.7222321,2.089278,0.5315279,-0.5476638,1.55333,0.2802986,1.581127,1.47052,2.551525,1.083256,0.5470491,2.058305,2.923229,3.77036,0.8796184000000001,4.574211,,
2003-06-03,1.507521,1.615635,-0.1322254,0.11538510000000002,1.397831,0.5544319000000001,0.2490839,1.45996,0.2521546,1.48997,1.328238,1.628529,1.033969,0.5608395,1.876015,2.068112,2.522559,0.9035009,2.523114,,
2003-06-04,1.93183,1.608985,-0.08484088,-0.4310081,1.750692,0.5050676,-0.2701732,1.444533,0.2493284,1.470247,1.3073,2.069083,1.024094,0.5114052,1.847429,2.515556,3.1593400000000003,0.8399196,3.502689,,
2003-06-05,2.093947,1.602695,-0.04925319,-0.7435661,2.026574,0.504358,-0.5084884,1.384407,0.23547,1.39942,1.225137,1.815358,0.9937857,0.4400494,1.7416779999999998,2.80772,3.657204,0.8164823,3.0822990000000003,,
2003-06-06,2.124845,1.596766,0.03254513,-0.875893,2.090131,0.4929621,-0.6269197,1.348119,0.2241778,1.295694,1.178383,1.909051,0.9752945,0.4101026,1.6808580000000002,2.87993,3.771901,0.7843720999999999,3.0857900000000003,,
2003-06-07,1.571136,1.591201,-0.170249,-0.1747086,1.417416,0.484559,-0.04694754,1.347423,0.226463,1.389884,1.178101,1.780068,0.9727852,0.4913788,1.6788310000000002,2.117092,2.557902,0.7886385,2.930748,,
2003-06-08,1.396624,1.586002,-0.1642817,-0.05091528,1.2579870000000002,0.4784941,0.02950459,1.381656,0.2343622,1.354889,1.223814,2.068579,0.986052,0.530412,1.734891,1.958978,2.270193,0.7802359999999999,3.406793,,
2003-06-09,1.413307,1.581169,-0.1887569,-0.3068916,1.254698,0.4274907,-0.2412511,1.259997,0.2103085,1.301415,1.07185,2.027612,0.931724,0.4703945,1.541954,2.011829,2.264257,0.6853853,3.897779,,
2003-06-10,1.358484,1.576704,-0.1980818,-0.3571818,1.218474,0.4163984000000001,-0.3032293,1.224038,0.2121867,1.2368709999999998,1.030922,1.961989,0.9154488000000002,0.4646992,1.489138,2.007684,2.198887,0.6627821,4.086459,,
2003-06-11,1.928255,1.57261,-0.07529074,-0.7951714,1.6598959999999998,0.4276007000000001,-0.6748534,1.292774,0.2276107,1.288627,1.111412,2.465058,0.9418124,0.4389734,1.589307,2.517281,2.995488,0.6743475999999999,4.4783610000000005,,
2003-06-12,1.890681,1.568886,-0.03348631,-0.5935216,1.722062,0.4571825,-0.423718,1.338514,0.2265719,1.321625,1.169122,2.457639,0.9600354,0.4376855,1.660838,2.46869,3.107673,0.7418628,3.347547,,
2003-06-13,1.343595,1.565534,-0.2857078,-0.0479746,1.251673,0.4757014,0.08618922,1.237225,0.2079319,1.272866,1.046198,1.199693,0.9160526,0.4411424,1.5052299999999998,1.879847,2.258799,0.7447090000000001,2.138195,,
2003-06-14,1.368983,1.562555,-0.1929573,0.04839925,1.286206,0.4983611,0.1789821,1.351584,0.2319507,1.378084,1.186941,1.681584,0.9633447,0.4841153,1.681364,1.903994,2.321118,0.7995171,2.219646,,
2003-06-15,0.9323943,1.55995,-0.3559575,0.4532416,0.8692371999999999,0.557894,0.5424273000000001,1.265945,0.2133791,1.309076,1.079966,1.115185,0.9254574,0.5245835999999999,1.546116,1.403256,1.568646,0.7749283,1.642535,,
2003-06-16,0.816177,1.55772,-0.4171293,0.5192543,0.7641706,0.5707738,0.5992026999999999,1.219217,0.2069495,1.227076,1.025998,1.050254,0.9056188,0.5389251,1.477663,1.28365,1.37904,0.7554514,1.585645,,
